CNN Evaluation on Distorted Images

The tumor_probability column is the CNN output probability for the tumor class.
Probability >= 0.5 is predicted as tumor; otherwise it is predicted as no_tumor.

clean      | original                 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.203065
distorted  | gaussian_blur_sigma_1_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.877705
distorted  | gaussian_blur_sigma_1_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.746903
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.897137
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.803370
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.986536
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.659168
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999546
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.859592
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.902834
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.876573
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.940283
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.897216
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.825342
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.967973
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.982952
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.913754
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.972566
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.971093
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.891881
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.893657
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.906314
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.817994
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.974859
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.470749
distorted  | gaussian_blur_sigma_1_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.664011
distorted  | gaussian_blur_sigma_1_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.701112
distorted  | gaussian_blur_sigma_1_5  | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.422740
distorted  | gaussian_blur_sigma_1_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.774055
distorted  | gaussian_blur_sigma_1_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.831663
distorted  | gaussian_blur_sigma_1_5  | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.388862
distorted  | gaussian_blur_sigma_1_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.977011
distorted  | gaussian_blur_sigma_1_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.838549
distorted  | gaussian_blur_sigma_1_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.847657
distorted  | gaussian_blur_sigma_1_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.639103
distorted  | gaussian_blur_sigma_1_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.929311
distorted  | gaussian_blur_sigma_1_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.928358
distorted  | gaussian_blur_sigma_1_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.564741
distorted  | gaussian_blur_sigma_1_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.902924
distorted  | gaussian_blur_sigma_1_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.915732
distorted  | gaussian_blur_sigma_1_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.864474
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.940662
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.891320
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.990932
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.777773
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999653
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.933825
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.955338
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.942296
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.974367
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.953908
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.885348
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.978880
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.989045
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.958095
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.979939
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.983955
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.944808
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.940793
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.938729
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.905285
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.982711
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.631837
distorted  | gaussian_blur_sigma_1_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.784979
distorted  | gaussian_blur_sigma_2_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.840128
distorted  | gaussian_blur_sigma_2_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.542395
distorted  | gaussian_blur_sigma_2_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.854707
distorted  | gaussian_blur_sigma_2_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.912211
distorted  | gaussian_blur_sigma_2_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.529817
distorted  | gaussian_blur_sigma_2_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.988110
distorted  | gaussian_blur_sigma_2_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.903700
distorted  | gaussian_blur_sigma_2_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.909480
distorted  | gaussian_blur_sigma_2_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.696295
distorted  | gaussian_blur_sigma_2_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.952877
distorted  | gaussian_blur_sigma_2_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.951784
distorted  | gaussian_blur_sigma_2_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.726006
distorted  | gaussian_blur_sigma_2_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.943102
distorted  | gaussian_blur_sigma_2_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.933564
distorted  | gaussian_blur_sigma_2_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.919004
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.960442
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.932844
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.992926
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.847118
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999673
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.963089
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.976707
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.968972
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.986481
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.975697
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.920372
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.985068
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.991598
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.976011
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.982447
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.989413
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.966048
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.963165
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.952095
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.943100
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.987435
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.734884
distorted  | gaussian_blur_sigma_2_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.844421
distorted  | gaussian_blur_sigma_3_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.938209
distorted  | gaussian_blur_sigma_3_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.697111
distorted  | gaussian_blur_sigma_3_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.930189
distorted  | gaussian_blur_sigma_3_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.963911
distorted  | gaussian_blur_sigma_3_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.719698
distorted  | gaussian_blur_sigma_3_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.995275
distorted  | gaussian_blur_sigma_3_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.954525
distorted  | gaussian_blur_sigma_3_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.958157
distorted  | gaussian_blur_sigma_3_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.765632
distorted  | gaussian_blur_sigma_3_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.972460
distorted  | gaussian_blur_sigma_3_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.971557
distorted  | gaussian_blur_sigma_3_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.869224
distorted  | gaussian_blur_sigma_3_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.973713
distorted  | gaussian_blur_sigma_3_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.949015
distorted  | gaussian_blur_sigma_3_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.957109
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.975511
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.965509
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.994698
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.916851
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999637
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.982193
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.990134
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.986435
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.993711
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.989309
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.955335
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.991300
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.993455
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.988299
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.983595
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.994135
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.980436
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.980143
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.963105
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.974585
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.992397
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.843047
distorted  | gaussian_blur_sigma_3_0  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.896963
