CNN Evaluation on Distorted and Restored Images

The tumor_probability column is the CNN output probability for the tumor class.
Probability >= 0.5 is predicted as tumor; otherwise it is predicted as no_tumor.

clean        | original                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.203065
distorted    | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000191
distorted    | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000662
distorted    | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000626
distorted    | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000430
distorted    | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.005342
distorted    | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000805
distorted    | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000795
distorted    | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000787
distorted    | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000330
distorted    | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.036954
distorted    | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000580
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.016861
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.008008
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.032985
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.001488
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.385753
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.011150
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.004415
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.088873
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.000672
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.001102
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.000701
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.095009
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.221602
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.001199
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.023569
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.001214
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.003179
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.000551
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.081130
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.001335
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.026039
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.001412
distorted    | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.000313
restored     | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.281360
restored     | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.183339
restored     | salt_and_pepper_density_0_10 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.519986
restored     | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.439768
restored     | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.150223
restored     | salt_and_pepper_density_0_10 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.907488
restored     | salt_and_pepper_density_0_10 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.552233
restored     | salt_and_pepper_density_0_10 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.577057
restored     | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.466983
restored     | salt_and_pepper_density_0_10 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.827742
restored     | salt_and_pepper_density_0_10 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.825021
restored     | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.187979
restored     | salt_and_pepper_density_0_10 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.729909
restored     | salt_and_pepper_density_0_10 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.845455
restored     | salt_and_pepper_density_0_10 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.594976
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.837150
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.688992
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.981604
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.537310
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999418
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.754359
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.815864
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.776385
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.880360
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.793248
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.744257
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.952648
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.971908
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.832956
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.963600
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.949113
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.811432
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.821511
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.863370
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.698208
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.965239
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.318436
restored     | salt_and_pepper_density_0_10 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.519998
distorted    | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.259180
distorted    | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.169076
distorted    | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.513225
distorted    | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.428128
distorted    | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.151619
distorted    | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.901279
distorted    | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.515886
distorted    | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.570690
distorted    | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.445332
distorted    | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.804156
distorted    | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.801191
distorted    | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.177122
distorted    | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.717240
distorted    | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.828837
distorted    | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.565385
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.832238
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.676215
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.979387
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.508179
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999281
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.736885
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.803902
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.775659
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.857786
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.780391
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.735873
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.952652
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.973208
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.814510
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.958688
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.941370
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.791043
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.807874
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.849349
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.656901
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.962936
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.304913
distorted    | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.490188
restored     | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.027222
restored     | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.013542
restored     | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.165974
restored     | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.026271
restored     | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.014007
restored     | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.267473
restored     | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.059650
restored     | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.085195
restored     | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.122737
restored     | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.281895
restored     | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.283043
restored     | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.015223
restored     | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.071201
restored     | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.260661
restored     | gaussian_blur_sigma_0_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.065174
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.253588
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.172273
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.848511
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.098990
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.977457
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.162483
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.088732
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.474490
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.079713
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.075209
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.111654
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.794794
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.779872
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.071736
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.626884
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.591494
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.101881
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.273778
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.369784
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.083536
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.822926
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.063628
restored     | gaussian_blur_sigma_0_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.073174
distorted    | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.450483
distorted    | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.276752
distorted    | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.639325
distorted    | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.653519
distorted    | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.249860
distorted    | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.950061
distorted    | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.705765
distorted    | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.735214
distorted    | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.548725
distorted    | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.880088
distorted    | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.879243
distorted    | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.343361
distorted    | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.822520
distorted    | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.877705
distorted    | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.746903
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.897137
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.803370
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.986536
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.659168
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999546
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.859592
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.902834
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.876573
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.940283
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.897216
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.825342
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.967973
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.982952
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.913754
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.972566
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.971093
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.891881
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.893657
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.906314
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.817994
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.974859
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.470749
distorted    | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.664011
restored     | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.063754
restored     | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.029083
restored     | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.229177
restored     | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.074815
restored     | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.037813
restored     | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.531175
restored     | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.166549
restored     | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.204886
restored     | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.208751
restored     | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.516884
restored     | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.521419
restored     | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.038483
restored     | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.195992
restored     | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.498688
restored     | gaussian_blur_sigma_1_0      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.198895
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.486585
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.371783
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.955799
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.222239
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.995715
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.366127
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.301523
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.610631
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.338328
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.308844
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.297288
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.877817
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.894749
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.324959
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.848224
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.860259
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.331467
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.523385
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.627299
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.311936
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.927722
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.121631
restored     | gaussian_blur_sigma_1_0      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.186977
distorted    | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.701112
distorted    | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.422740
distorted    | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.774055
distorted    | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.831663
